t_env,episode,epsilon,episode_reward
338266,3078,0.05,1152
338901,3082,0.05,1143
339536,3086,0.05,1383
340180,3090,0.05,1202
340742,3093,0.05,1265
341360,3097,0.05,1072
341952,3111,0.05,1152
342670,3115,0.05,1633
343216,3118,0.05,1209
343833,3122,0.05,1355
344398,3125,0.05,1168
345059,3129,0.05,1260
345572,3132,0.05,1297
346181,3135,0.05,1686
346732,3139,0.05,1164
347233,3142,0.05,1286
347838,3146,0.05,1157
348485,3150,0.05,1330
349024,3153,0.05,1130
349612,3156,0.05,1438
350203,3160,0.05,1345
350839,3164,0.05,1253
351488,3168,0.05,1530
352045,3171,0.05,1532
352685,3174,0.05,1324
353264,3176,0.05,1833
353858,3180,0.05,1149
354403,3183,0.05,1177
355008,3187,0.05,1134
355580,3191,0.05,1014
356169,3195,0.05,1223
356745,3199,0.05,1141
357356,3203,0.05,1138
357929,3207,0.05,1082
358689,3211,0.05,1868
359296,3215,0.05,1228
359834,3219,0.05,1003
360464,3223,0.05,1203
361078,3227,0.05,1100
361605,3231,0.05,1177
362136,3244,0.05,1205
362791,3248,0.05,1146
363425,3253,0.05,1094
363960,3257,0.05,1240
364496,3260,0.05,1272
365187,3264,0.05,1255
365699,3268,0.05,1067
366298,3272,0.05,1116
366876,3276,0.05,1289
367399,3280,0.05,1047
367952,3284,0.05,1105
368511,3288,0.05,1332
369118,3292,0.05,1142
369769,3296,0.05,1480
370447,3300,0.05,1442
370948,3303,0.05,1362
371572,3307,0.05,1102
372203,3311,0.05,1199
372798,3315,0.05,1093
373414,3319,0.05,1211
373938,3322,0.05,1235
374481,3325,0.05,1243
375048,3329,0.05,1229
375617,3332,0.05,1267
376300,3336,0.05,1305
376922,3340,0.05,1303
377466,3343,0.05,1371
378133,3347,0.05,1375
378648,3350,0.05,1238
379263,3354,0.05,1173
379932,3358,0.05,1364
380435,3361,0.05,1304
380997,3364,0.05,1716
381635,3368,0.05,1223
382272,3382,0.05,1159
382881,3386,0.05,1232
383470,3389,0.05,1338
384026,3392,0.05,1378
384556,3395,0.05,1172
385256,3399,0.05,1429
385775,3402,0.05,1262
386342,3405,0.05,1139
386865,3408,0.05,1344
387373,3411,0.05,1190
387987,3415,0.05,1390
388494,3418,0.05,1355
389126,3422,0.05,1174
389833,3426,0.05,1364
390402,3430,0.05,1239
390970,3433,0.05,1310
391638,3437,0.05,1202
392163,3440,0.05,1429
392809,3444,0.05,1339
393356,3447,0.05,1409
393902,3450,0.05,1287
394524,3454,0.05,1395
395111,3457,0.05,1227
395772,3461,0.05,1387
396403,3465,0.05,1202
397048,3468,0.05,1212
397623,3471,0.05,1387
398301,3474,0.05,1231
398942,3477,0.05,1310
399464,3480,0.05,1190
399965,3483,0.05,1261
400482,3486,0.05,1175
401051,3489,0.05,1211
401584,3492,0.05,1444
402124,3505,0.05,1381
402658,3508,0.05,1258
403276,3511,0.05,1358
403792,3514,0.05,1233
404333,3517,0.05,1289
404880,3520,0.05,1178
405404,3523,0.05,1275
405926,3526,0.05,1332
406522,3529,0.05,1415
407076,3532,0.05,1433
407643,3535,0.05,1310
408249,3538,0.05,1324
408791,3541,0.05,1460
409431,3545,0.05,1280
410020,3547,0.05,1265
410714,3551,0.05,1376
411225,3553,0.05,1255
411780,3556,0.05,1337
412353,3559,0.05,1256
413076,3562,0.05,1466
413658,3565,0.05,1363
414266,3568,0.05,1294
414880,3571,0.05,1401
415478,3574,0.05,1361
415978,3577,0.05,1272
416517,3580,0.05,1280
417221,3584,0.05,1270
417851,3587,0.05,1312
418439,3590,0.05,1382
419033,3593,0.05,1339
419655,3597,0.05,1241
420232,3600,0.05,1345
420860,3603,0.05,1530
421384,3606,0.05,1190
422020,3619,0.05,1328
422600,3622,0.05,1172
423139,3625,0.05,1102
423820,3628,0.05,1486
424407,3631,0.05,1345
424954,3634,0.05,1336
425577,3637,0.05,1228
426188,3640,0.05,1351
426731,3643,0.05,1277
427427,3646,0.05,1676
428069,3649,0.05,1523
428651,3652,0.05,1232
429309,3655,0.05,1306
429866,3658,0.05,1176
430478,3661,0.05,1420
431211,3665,0.05,1413
432060,3668,0.05,1532
432709,3671,0.05,1437
433465,3674,0.05,1608
434026,3677,0.05,1189
434634,3680,0.05,1249
435167,3683,0.05,1383
435794,3686,0.05,1362
436381,3689,0.05,1367
437000,3692,0.05,1350
437527,3695,0.05,1355
438121,3698,0.05,1367
438692,3701,0.05,1272
439236,3704,0.05,1279
439778,3707,0.05,1204
440361,3710,0.05,1437
440964,3713,0.05,1303
441557,3716,0.05,1347
442140,3729,0.05,1318
442702,3732,0.05,1289
443417,3735,0.05,1420
444107,3738,0.05,1624
444799,3741,0.05,1546
445448,3744,0.05,1367
445979,3746,0.05,1745
446704,3749,0.05,1411
447520,3752,0.05,1999
448049,3754,0.05,1872
448674,3757,0.05,1513
449205,3759,0.05,1734
449885,3762,0.05,1526
450641,3765,0.05,1579
451452,3768,0.05,1902
452011,3770,0.05,1989
452670,3773,0.05,1434
453183,3775,0.05,1489
453721,3777,0.05,2162
454330,3779,0.05,1721
454946,3781,0.05,1700
455548,3784,0.05,1314
456222,3787,0.05,1567
456803,3789,0.05,1396
457349,3792,0.05,1337
458088,3795,0.05,1508
458641,3797,0.05,1537
459258,3800,0.05,1343
459954,3803,0.05,1400
460704,3806,0.05,1869
461260,3809,0.05,1137
461760,3810,0.05,1909
462340,3822,0.05,1618
463018,3825,0.05,1445
463519,3827,0.05,1384
464085,3829,0.05,1596
464807,3832,0.05,1663
465419,3835,0.05,1839
465947,3837,0.05,1641
466479,3839,0.05,1473
467270,3842,0.05,1677
467886,3845,0.05,1310
468517,3848,0.05,1332
469111,3851,0.05,1326
469779,3854,0.05,1560
470412,3857,0.05,1275
471064,3860,0.05,1271
471683,3863,0.05,1539
472206,3866,0.05,1222
472912,3869,0.05,1311
473560,3872,0.05,1304
474168,3875,0.05,1208
474848,3878,0.05,1335
475370,3880,0.05,1331
475945,3883,0.05,1438
476696,3886,0.05,1368
477316,3889,0.05,1233
477898,3892,0.05,1214
478454,3895,0.05,1161
479181,3898,0.05,1659
479694,3900,0.05,1962
480583,3903,0.05,1946
481125,3905,0.05,1531
481777,3908,0.05,1598
482277,3909,0.05,2084
483048,3922,0.05,1548
483661,3924,0.05,1834
484198,3926,0.05,1593
484707,3928,0.05,1556
485346,3931,0.05,1588
485880,3933,0.05,1902
486507,3935,0.05,1960
487058,3937,0.05,1747
487710,3939,0.05,1804
488311,3941,0.05,1712
488993,3943,0.05,2088
489707,3945,0.05,1775
490231,3947,0.05,1511
490741,3949,0.05,1246
491641,3952,0.05,1861
492144,3954,0.05,1249
492696,3956,0.05,1402
493475,3959,0.05,1556
494188,3962,0.05,1399
494885,3964,0.05,1793
495512,3967,0.05,1374
496224,3970,0.05,1580
496724,3971,0.05,1624
497386,3974,0.05,1336
497962,3977,0.05,1466
498518,3980,0.05,1173
499084,3983,0.05,1280
499724,3986,0.05,1332
