t_env,episode,epsilon,episode_reward
287286,1932,0.05,1497.0
287786,1933,0.05,1497.0
288286,1934,0.05,1497.0
288786,1935,0.05,1497.0
289286,1936,0.05,1497.0
289786,1937,0.05,1497.0
290286,1938,0.05,1497.0
290786,1939,0.05,1497.0
291286,1940,0.05,1497.0
292116,1942,0.05,1497.0
292616,1943,0.05,1497.0
293116,1944,0.05,1497.0
293616,1945,0.05,1497.0
294482,1947,0.05,1497.0
294982,1948,0.05,1497.0
295482,1949,0.05,1497.0
295982,1950,0.05,1497.0
296482,1951,0.05,1497.0
296982,1952,0.05,1497.0
297482,1953,0.05,1497.0
298357,1955,0.05,1392.0
298857,1956,0.05,1497.0
299357,1957,0.05,1497.0
299857,1958,0.05,1497.0
300357,1959,0.05,1497.0
